drug_1,drug_2,context,label
3117,10113978,KBM-7,1.0
2719,3899,KBM-7,1.0
5816,4911,KBM-7,1.0
2708,517546,KBM-7,1.0
5311,121396,KBM-7,1.0
2471,446541,KBM-7,1.0
4641,5493444,KBM-7,1.0
3899,4735,KBM-7,1.0
71158,394397,KBM-7,1.0
2471,9444,KBM-7,1.0
119182,5479,KBM-7,1.0
158781,5311,KBM-7,1.0
2771,123631,KBM-7,1.0
657298,456410,KBM-7,1.0
5453,119182,KBM-7,1.0
394397,447043,KBM-7,1.0
65016,3019,KBM-7,1.0
3019427,517546,KBM-7,1.0
387447,130904,KBM-7,1.0
3373,4477,KBM-7,1.0
40692,3229,KBM-7,1.0
3779,54671008,KBM-7,1.0
60838,5568,KBM-7,1.0
60838,54684141,KBM-7,1.0
119182,36339,KBM-7,1.0
5920,2567,KBM-7,1.0
6437380,4212,KBM-7,1.0
39764,60838,KBM-7,1.0
1990,517546,KBM-7,1.0
5734,3019,KBM-7,1.0
446987,37392,KBM-7,1.0
2165,3657,KBM-7,1.0
4735,446156,KBM-7,1.0
208908,57469,SF-268,1.0
123608,5426,MOLT-4,1.0
3085106,3062316,SF-539,1.0
2662,54600319,HCT116,1.0
1805,4211,K-562,1.0
5388992,4842,NCI-H322M,1.0
54600319,148124,NCI-H460,1.0
40926,441203,RXF 393,1.0
54600319,6445540,KM12,1.0
3062316,176871,UO-31,1.0
2567,354624,UACC-257,1.0
248862,9703,SNB-19,1.0
41744,148121,SK-OV-3,1.0
2907,2141,COLO 205,1.0
6252,16886,NCI-H460,1.0
6194,3062316,MOLT-4,1.0
208908,148121,NCI-H460,1.0
216239,57469,MDA-MB-435,1.0
208908,176871,KM12,1.0
2733525,36314,SF-295,1.0
68740,16886,MALME-3M,1.0
644241,148124,SN12C,1.0
400633,4211,MDA-MB-435,1.0
23615975,16886,SK-OV-3,1.0
1805,68740,NCIH23,1.0
5035,2578,UACC62,1.0
104741,3690,MALME-3M,1.0
644241,57469,SF-295,1.0
68740,3657,SNB-75,1.0
5035,6194,HCT-15,1.0
5035,3385,HCC-2998,1.0
104842,5746,DU-145,1.0
54600319,32874,HS 578T,1.0
5035,644241,M14,1.0
5746,40926,OVCAR-8,1.0
41744,54600319,OVCAR-4,1.0
148124,54608520,SK-OV-3,1.0
457193,16886,COLO 205,1.0
4211,5426,MDA-MB-468,1.0
41744,126941,MDA-MB-231,1.0
148124,54611422,A549,1.0
5394,248862,OVCAR-5,1.0
5935,176871,IGROV1,1.0
5035,356653,HL-60(TB),1.0
32874,9703,MCF7,1.0
444795,54600319,IGROV1,1.0
1546,5746,HL-60(TB),1.0
4211,2478,DU-145,1.0
54608520,4211,MDA-MB-231,1.0
5311,5799,CCRF-CEM,1.0
163659,60699,OVCAR3,1.0
354624,40926,SF-539,1.0
5311,5746,HL-60(TB),1.0
5388992,5935,786-0,1.0
5035,356653,K-562,1.0
3367,3657,T-47D,1.0
444795,36314,RPMI-8226,1.0
5360373,41744,SK-MEL-28,1.0
5388992,123608,SR,1.0
5388992,2187,A549,1.0
216326,248862,HOP-62,1.0
241902,135401907,OVCAR-8,1.0
5035,77082,SN12C,1.0
6252,441203,M14,1.0
32874,4114,IGROV1,1.0
32874,237,HCT116,1.0
1546,36314,RPMI-8226,1.0
71384,5388992,A498,1.0
6252,57469,K-562,1.0
457193,36314,HCC-2998,1.0
5453,5311,ACHN,1.0
5291,241902,MCF7,1.0
2567,68740,DU-145,1.0
457193,208908,786-0,1.0
104741,545,HL-60(TB),1.0
148124,208908,NCI-H322M,1.0
444795,4211,HCT116,1.0
2567,3657,TK-10,1.0
3062316,41744,NCI-ADR-RES,1.0
2662,3062316,RPMI-8226,1.0
41744,387447,SW-620,1.0
135398738,2141,HS 578T,1.0
3902,5394,COLO 205,1.0
457193,1546,MOLT-4,1.0
68740,5360373,RPMI-8226,1.0
5291,16886,DU-145,1.0
2733525,68740,UO-31,1.0
3690,57469,MDA-MB-468,1.0
104741,57469,RPMI-8226,1.0
457193,2141,A549,1.0
3062316,41744,NCI-H226,1.0
3062316,23615975,M14,1.0
4211,54600319,SF-539,1.0
444795,54611422,KM12,1.0
208908,4842,LOX IMVI,1.0
3902,457193,HT29,1.0
148121,2578,OVCAR-4,1.0
5360373,387447,UACC62,1.0
241902,4211,OVCAR-5,1.0
3062316,32874,HCC-2998,1.0
356653,57469,HOP-92,1.0
3902,54608520,SF-539,1.0
148124,126941,OVCAR-4,1.0
5291,241902,LOX IMVI,1.0
208908,3690,HCC-2998,1.0
41744,4842,LOX IMVI,1.0
237,16886,MDA-MB-435,1.0
3690,6445540,HCT-15,1.0
2733525,216239,OVCAR3,1.0
135398738,5360373,SK-MEL-2,1.0
2662,2141,HT29,1.0
123631,3062316,IGROV1,1.0
354624,57469,UO-31,1.0
148124,5311,SNB-19,1.0
123631,5388992,SK-OV-3,1.0
400633,2187,SK-MEL-5,1.0
457193,387447,HOP-92,1.0
9703,2141,EKVX,1.0
126941,644241,OVCAR-5,1.0
5935,2578,CCRF-CEM,1.0
457193,5360373,NCI-H226,1.0
104842,387447,SK-MEL-5,1.0
457193,163659,DU-145,1.0
2567,104842,SW-620,1.0
148124,68740,MDA-MB-435,1.0
216239,9703,MALME-3M,1.0
5388992,208908,A549,1.0
5453,9703,MDA-MB-435,1.0
4212,5388992,SR,1.0
148121,60699,HT29,1.0
104842,23615975,SR,1.0
387447,545,SN12C,1.0
5291,57469,NCI-H522,1.0
452548,5360373,K-562,1.0
6252,148124,RPMI-8226,1.0
4212,5388992,HCT-15,1.0
5035,387447,UACC62,1.0
104842,60699,ACHN,1.0
3367,32874,MOLT-4,1.0
444795,176871,HCT116,1.0
2733525,148124,786-0,1.0
2567,16886,NCI-H460,1.0
3902,135401907,COLO 205,1.0
216239,2578,A498,1.0
68740,2578,T-47D,1.0
2141,387447,HL-60(TB),1.0
6445540,387447,PC-3,1.0
2733525,77082,OVCAR-5,1.0
2662,356653,MOLT-4,1.0
54600319,5311,U251,1.0
41744,5746,SF-539,1.0
444795,40926,BT-549,1.0
5799,5746,SF-295,1.0
54600319,41744,BT-549,1.0
5935,2578,NCI-H460,1.0
5035,57469,786-0,1.0
4842,23615975,HS 578T,1.0
5388992,5291,HT29,1.0
2478,16886,RPMI-8226,1.0
3085106,3062316,NCI-H522,1.0
2733525,441203,IGROV1,1.0
5360373,16886,K-562,1.0
148124,208908,RPMI-8226,1.0
1546,4842,NCI-H226,1.0
5035,11525740,MOLT-4,1.0
356653,41744,BT-549,1.0
135410875,4842,SR,1.0
644241,148124,OVCAR-8,1.0
4212,248862,HL-60(TB),1.0
400633,4211,HOP-62,1.0
5352062,545,HCT-15,1.0
3367,545,HCT116,1.0
5388992,148124,A498,1.0
248862,148121,RPMI-8226,1.0
5035,2187,SK-MEL-28,1.0
148124,163659,U251,1.0
5453,5360373,K-562,1.0
356653,135401907,SF-539,1.0
5311,176871,T-47D,1.0
5311,4842,U251,1.0
2733525,163659,NCI-H460,1.0
444795,36314,IGROV1,1.0
32874,2478,OVCAR-4,1.0
36314,57469,A549,1.0
2567,77082,MCF7,1.0
3367,2187,MDA-MB-468,1.0
3062316,9703,IGROV1,1.0
32874,3385,OVCAR-5,1.0
2733525,148124,MDA-MB-231,1.0
148124,216239,SK-MEL-28,1.0
123631,4842,MOLT-4,1.0
77082,176871,UO-31,1.0
16886,387447,MOLT-4,1.0
2478,2187,HOP-62,1.0
135401907,4114,DU-145,1.0
5035,60198,OVCAR-8,1.0
5035,667490,MDA-MB-231,1.0
2733525,148124,OVCAR-5,1.0
216326,5360373,A549,1.0
5453,5311,CCRF-CEM,1.0
3367,123608,SW-620,1.0
16886,2141,SK-MEL-5,1.0
2567,9703,SK-OV-3,1.0
135410875,5388992,A498,1.0
5311,148121,K-562,1.0
457193,2733525,MCF7,1.0
123608,5426,OVCAR3,1.0
452548,3062316,SNB-75,1.0
68740,3657,MALME-3M,1.0
24197464,2141,NCI-H322M,1.0
2187,23615975,SF-539,1.0
68740,4842,MALME-3M,1.0
5453,3062316,HOP-92,1.0
23615975,54611422,HOP-62,1.0
644241,4114,EKVX,1.0
5035,248862,SK-OV-3,1.0
5394,216239,DU-145,1.0
54600319,41744,OVCAR3,1.0
135410875,3062316,OVCAR-8,1.0
5388992,444795,OVCAR-4,1.0
2141,176871,T-47D,1.0
104741,248862,SNB-19,1.0
444795,77082,MOLT-4,1.0
41744,23615975,SF-268,1.0
457193,104741,MDA-MB-231,1.0
457193,104741,BT-549,1.0
3085106,5388992,A549,1.0
57469,441203,SF-268,1.0
6252,60699,HCT116,1.0
5394,2141,MDA-MB-468,1.0
32874,24197464,HL-60(TB),1.0
3902,176871,MALME-3M,1.0
163659,41744,MALME-3M,1.0
5388992,3062316,SF-539,1.0
6194,5388992,786-0,1.0
5352062,126941,SR,1.0
2187,16886,K-562,1.0
2567,248862,UACC-257,1.0
444795,216239,HT29,1.0
457193,237,KM12,1.0
3902,4114,HT29,1.0
5388992,176871,HCT116,1.0
5311,5746,K-562,1.0
644241,2141,NCI-H322M,1.0
3902,54600319,MOLT-4,1.0
41744,4842,CAKI-1,1.0
32874,11683,LOX IMVI,1.0
77082,23615975,OVCAR-4,1.0
148124,9703,A498,1.0
644241,23615975,NCI-H322M,1.0
4212,4842,SF-539,1.0
354624,2907,A549,1.0
135410875,4842,EKVX,1.0
2733525,208908,K-562,1.0
36314,208908,HOP-92,1.0
457193,444795,MDA-MB-468,1.0
5035,135401907,HCC-2998,1.0
444795,148124,ACHN,1.0
3902,237,IGROV1,1.0
452548,3062316,A549,1.0
163659,126941,UACC62,1.0
104842,241902,NCI-H522,1.0
5388992,644241,MDA-MB-435,1.0
644241,148124,DU-145,1.0
57469,545,IGROV1,1.0
3902,457193,MCF7,1.0
5035,3950,SK-MEL-2,1.0
5352062,3657,OVCAR3,1.0
148121,6445540,UACC-257,1.0
5311,5799,SF-539,1.0
5799,57469,BT-549,1.0
163659,241902,SF-268,1.0
400633,2578,HCC-2998,1.0
248862,2578,SF-295,1.0
457193,41744,RXF 393,1.0
457193,126941,MDA-MB-231,1.0
32874,60198,SF-539,1.0
3950,5388992,MOLT-4,1.0
77082,54611422,EKVX,1.0
216239,77082,SR,1.0
77082,9703,OVCAR-4,1.0
23615975,54611422,DU-145,1.0
5035,2141,MDA-MB-435,1.0
41744,5311,A498,1.0
54600319,68740,SNB-19,1.0
4211,3690,DU-145,1.0
71384,5360373,K-562,1.0
163659,6445540,KM12,1.0
104842,163659,SF-295,1.0
457193,5453,NCI-H226,1.0
24197464,545,SR,1.0
387447,545,NCI-H322M,1.0
5394,40926,NCIH23,1.0
6252,2187,SR,1.0
16886,24197464,MDA-MB-231,1.0
3367,216239,RXF 393,1.0
5352062,163659,RPMI-8226,1.0
77082,23615975,SR,1.0
9927978,3062316,SR,1.0
2567,3690,BT-549,1.0
241902,545,HL-60(TB),1.0
457193,54608520,UACC62,1.0
3902,237,SN12C,1.0
3657,41744,KM12,1.0
6252,248862,UACC62,1.0
3950,126941,MDA-MB-231,1.0
2708,4842,BT-549,1.0
32874,176871,SW-620,1.0
148124,5329102,NCI-H522,1.0
163659,6445540,HCT116,1.0
457193,36314,RPMI-8226,1.0
148121,126941,BT-549,1.0
3385,3062316,MDA-MB-435,1.0
452548,3062316,CAKI-1,1.0
2662,241902,SK-MEL-5,1.0
2733525,241902,EKVX,1.0
2733525,148124,U251,1.0
32874,71384,SW-620,1.0
148124,4842,SR,1.0
32874,41744,M14,1.0
3902,208908,KM12,1.0
6252,16886,NCIH23,1.0
6445540,387447,SNB-19,1.0
36314,2187,RPMI-8226,1.0
1805,40926,COLO 205,1.0
5035,444795,SK-MEL-28,1.0
3690,57469,SK-MEL-28,1.0
104741,68740,RXF 393,1.0
1805,163659,K-562,1.0
163659,40926,NCI-H460,1.0
2662,2733525,SK-MEL-5,1.0
5453,1805,HT29,1.0
4212,4842,COLO 205,1.0
457193,1546,SK-MEL-5,1.0
4114,2141,HOP-62,1.0
54600319,4211,K-562,1.0
444795,644241,HT29,1.0
457193,104741,U251,1.0
32874,5035,HT29,1.0
16886,54611422,SR,1.0
77082,2907,DU-145,1.0
5394,216239,MOLT-4,1.0
32874,11683,TK-10,1.0
163659,241902,CCRF-CEM,1.0
3902,237,HCT-15,1.0
1546,3690,NCI-H460,1.0
60198,5360373,MDA-MB-435,1.0
60198,5360373,HCC-2998,1.0
54608520,4842,A549,1.0
5388992,3657,HT29,1.0
6252,354624,RPMI-8226,1.0
2187,123608,RPMI-8226,1.0
54608520,57469,UO-31,1.0
4212,5388992,CAKI-1,1.0
148124,3657,BT-549,1.0
457193,41744,HOP-92,1.0
2662,248862,UACC62,1.0
2723601,5388992,A498,1.0
54600319,2187,SF-268,1.0
4842,16886,SF-295,1.0
5799,148121,OVCAR-4,1.0
2478,176871,OVCAR-8,1.0
32874,135410875,MDA-MB-435,1.0
9927978,3062316,MOLT-4,1.0
5453,2187,CCRF-CEM,1.0
452548,126941,NCI-H226,1.0
9703,3690,SK-MEL-2,1.0
2733525,148124,HT29,1.0
36314,6445540,SF-539,1.0
457193,148124,BT-549,1.0
3902,5291,OVCAR-4,1.0
135398738,2141,MOLT-4,1.0
3902,135401907,KM12,1.0
5453,248862,UACC62,1.0
4842,40926,MDA-MB-435,1.0
3657,2478,MDA-MB-231,1.0
5035,5329102,MDA-MB-468,1.0
2733525,163659,K-562,1.0
441203,545,BT-549,1.0
2662,54600319,SF-295,1.0
32874,452548,SNB-19,1.0
54608520,208908,UO-31,1.0
23615975,176871,BT-549,1.0
5035,3385,SK-MEL-5,1.0
148124,23615975,A549,1.0
457193,444795,T-47D,1.0
36314,148121,HCT116,1.0
5388992,41744,HL-60(TB),1.0
32874,9703,MALME-3M,1.0
216239,2907,NCI-ADR-RES,1.0
5799,3385,NCI-H322M,1.0
2567,123608,SW-620,1.0
5388992,208908,SN12C,1.0
2187,123608,KM12,1.0
452548,3062316,NCIH23,1.0
5311,57469,NCI-H460,1.0
41744,441203,DU-145,1.0
36314,387447,CCRF-CEM,1.0
457193,237,UACC62,1.0
439525,5360373,RPMI-8226,1.0
457193,41744,SK-MEL-5,1.0
400633,4211,DU-145,1.0
3902,4211,HCT-15,1.0
3062316,23615975,HCT116,1.0
3367,5291,CCRF-CEM,1.0
5799,4212,CCRF-CEM,1.0
77082,24197464,MOLT-4,1.0
5426,176871,MALME-3M,1.0
3367,4211,ACHN,1.0
2662,32874,HS 578T,1.0
54600319,148124,OVCAR-8,1.0
5394,54611422,CAKI-1,1.0
41744,148124,MCF7,1.0
123608,176871,HCT-15,1.0
5388992,5360373,SK-MEL-5,1.0
2567,57469,OVCAR-4,1.0
104741,248862,BT-549,1.0
176871,545,A549,1.0
644241,2907,NCIH23,1.0
5291,9703,MOLT-4,1.0
6252,2478,SR,1.0
135410875,2141,HS 578T,1.0
1546,5311,MOLT-4,1.0
16886,441203,HL-60(TB),1.0
667490,57469,OVCAR-4,1.0
5329102,148121,NCI-H460,1.0
644241,4842,NCI-H460,1.0
644241,148121,DU-145,1.0
237,57469,SK-MEL-2,1.0
148124,2907,TK-10,1.0
54600319,545,T-47D,1.0
148124,5329102,NCI-H322M,1.0
148124,216239,CCRF-CEM,1.0
54600319,5360373,SK-MEL-5,1.0
6252,54600319,SK-OV-3,1.0
5388992,5329102,HT29,1.0
644241,248862,M14,1.0
77082,104741,SK-OV-3,1.0
54608520,104741,OVCAR3,1.0
176871,387447,TK-10,1.0
237,57469,OVCAR3,1.0
439525,5388992,MOLT-4,1.0
216239,123608,OVCAR-8,1.0
248862,3690,U251,1.0
41744,60699,MOLT-4,1.0
241902,77082,M14,1.0
2733525,5394,BT-549,1.0
457193,54611422,SF-268,1.0
36314,176871,SN12C,1.0
208908,2141,SF-295,1.0
3902,2907,SF-268,1.0
2662,400633,OVCAR3,1.0
2733525,2141,NCI-H522,1.0
148124,5329102,HT29,1.0
5360373,41744,UACC62,1.0
2733525,241902,OVCAR-8,1.0
5453,644241,RXF 393,1.0
241902,6445540,HOP-92,1.0
4842,441203,RPMI-8226,1.0
32874,3950,NCI-H460,1.0
354624,5746,SF-539,1.0
3062316,57469,SK-MEL-2,1.0
5799,16886,LOX IMVI,1.0
457193,60699,HL-60(TB),1.0
2662,148124,U251,1.0
1805,5746,MOLT-4,1.0
354624,32874,HCT-15,1.0
104741,148124,SNB-19,1.0
32874,5426,IGROV1,1.0
5311,241902,RPMI-8226,1.0
387447,441203,MALME-3M,1.0
41744,2187,U251,1.0
123608,441203,A498,1.0
104741,148121,SW-620,1.0
104741,54611422,COLO 205,1.0
444795,9703,SK-OV-3,1.0
60198,5360373,RPMI-8226,1.0
41744,1805,NCIH23,1.0
40926,387447,SF-268,1.0
5388992,104741,DU-145,1.0
5035,387447,TK-10,1.0
387447,545,COLO 205,1.0
36314,216239,786-0,1.0
5388992,644241,A549,1.0
5035,54611422,OVCAR-5,1.0
248862,3690,M14,1.0
5035,2733525,OVCAR-5,1.0
2733525,148124,SK-OV-3,1.0
1546,176871,SF-539,1.0
9927978,3062316,ACHN,1.0
5311,441203,MDA-MB-468,1.0
2907,2141,HL-60(TB),1.0
36314,5360373,SNB-19,1.0
163659,5360373,HCC-2998,1.0
2578,6445540,COLO 205,1.0
3367,9703,U251,1.0
356653,41744,MDA-MB-468,1.0
54608520,6445540,BT-549,1.0
2662,68740,SNB-19,1.0
2662,23615975,MCF7,1.0
2733525,16886,HOP-62,1.0
1546,3367,SW-620,1.0
36314,23615975,SR,1.0
3657,32874,MDA-MB-435,1.0
36314,163659,HOP-62,1.0
32874,545,SN12C,1.0
54600319,68740,T-47D,1.0
5035,5329102,DU-145,1.0
1546,3690,MDA-MB-468,1.0
2708,3062316,SR,1.0
241902,237,COLO 205,1.0
54608520,16886,SK-MEL-2,1.0
5388992,2141,HS 578T,1.0
148121,387447,PC-3,1.0
1546,6445540,HL-60(TB),1.0
2662,9703,MDA-MB-435,1.0
104842,60699,SF-539,1.0
2733525,24197464,NCI-H460,1.0
400633,148124,A498,1.0
41744,77082,UACC62,1.0
4211,2478,U251,1.0
68740,23615975,SR,1.0
5035,4114,MALME-3M,1.0
163659,387447,CCRF-CEM,1.0
4211,135401907,T-47D,1.0
2708,248862,SF-539,1.0
5394,54611422,OVCAR-8,1.0
2733525,6445540,HT29,1.0
3367,57469,DU-145,1.0
71384,248862,SF-268,1.0
32874,2478,HOP-62,1.0
2187,176871,NCI-H322M,1.0
4211,2578,COLO 205,1.0
457193,163659,OVCAR-5,1.0
644241,248862,SF-539,1.0
2567,148124,NCIH23,1.0
2733525,148124,EKVX,1.0
2733525,2478,CAKI-1,1.0
148124,54611422,NCI-H226,1.0
24197464,57469,SK-OV-3,1.0
241902,148124,U251,1.0
208908,54611422,SR,1.0
6194,5388992,SR,1.0
5453,24197464,A549,1.0
1546,5426,SNB-75,1.0
3367,24197464,HCT116,1.0
2141,176871,HCT116,1.0
444795,60699,MALME-3M,1.0
148124,4211,LOX IMVI,1.0
5035,68740,PC-3,1.0
148121,60699,SNB-19,1.0
5329102,135401907,OVCAR-4,1.0
216239,6445540,RPMI-8226,1.0
163659,2478,K-562,1.0
3657,5426,U251,1.0
444795,54608520,UO-31,1.0
4211,5426,SF-295,1.0
148124,77082,A498,1.0
148124,176871,MCF7,1.0
5035,400633,UACC62,1.0
148121,6445540,A549,1.0
32874,6194,SF-539,1.0
237,2578,A549,1.0
2662,3657,RXF 393,1.0
54600319,126941,HL-60(TB),1.0
3367,208908,SF-268,1.0
5453,4842,NCI-H226,1.0
3367,241902,HOP-62,1.0
457193,54608520,A498,1.0
3690,57469,OVCAR3,1.0
444795,216239,UACC-257,1.0
104842,2478,OVCAR-4,1.0
41744,1805,UACC62,1.0
2662,176871,KM12,1.0
148124,163659,SK-MEL-5,1.0
3902,444795,RPMI-8226,1.0
5035,25126798,HOP-92,1.0
148121,176871,RPMI-8226,1.0
216239,77082,KM12,1.0
32874,4114,SK-OV-3,1.0
54600319,241902,PC-3,1.0
237,9703,SK-MEL-28,1.0
1546,5746,SNB-19,1.0
2662,16886,LOX IMVI,1.0
5035,3385,HOP-92,1.0
36314,54608520,HL-60(TB),1.0
32874,54611422,HCT-15,1.0
1805,16886,SF-268,1.0
32874,439525,MDA-MB-231,1.0
6252,3657,PC-3,1.0
104842,2578,HL-60(TB),1.0
3657,4114,MDA-MB-435,1.0
2662,4211,SF-539,1.0
457193,2733525,NCIH23,1.0
24197464,387447,HL-60(TB),1.0
5311,3062316,K-562,1.0
457193,208908,MDA-MB-468,1.0
5035,2141,TK-10,1.0
439525,5360373,COLO 205,1.0
354624,16886,NCI-H322M,1.0
5799,148121,NCI-H522,1.0
2662,2187,CCRF-CEM,1.0
444795,241902,LOX IMVI,1.0
32874,2478,HL-60(TB),1.0
126941,4114,HCT116,1.0
104741,123608,T-47D,1.0
457193,1805,HS 578T,1.0
2567,2578,HOP-92,1.0
32874,176871,BT-549,1.0
25136944,3062316,OVCAR3,1.0
457193,36314,SF-539,1.0
216239,54611422,NCI-H226,1.0
4114,2141,SK-MEL-2,1.0
5799,24197464,K-562,1.0
68740,2578,OVCAR-8,1.0
36314,57469,CCRF-CEM,1.0
5035,208908,T-47D,1.0
23615975,2141,BT-549,1.0
54608520,545,A549,1.0
104842,6445540,SK-MEL-28,1.0
2567,1805,HT29,1.0
444795,41744,UO-31,1.0
5388992,104741,NCI-H460,1.0
148124,5426,COLO 205,1.0
457193,41744,M14,1.0
248862,2907,RPMI-8226,1.0
148124,77082,SF-268,1.0
2567,5394,HT29,1.0
5291,148124,OVCAR-5,1.0
5311,2141,HOP-62,1.0
1805,667490,HT29,1.0
3367,24197464,CCRF-CEM,1.0
163659,6445540,UACC62,1.0
4842,57469,CCRF-CEM,1.0
163659,41744,SW-620,1.0
5311,2141,HCT-15,1.0
60198,5360373,UACC-257,1.0
241902,400633,OVCAR-5,1.0
2567,4114,DU-145,1.0
5453,60699,NCI-H460,1.0
457193,41744,UO-31,1.0
40926,54611422,SF-295,1.0
5388992,104741,PC-3,1.0
4842,16886,MOLT-4,1.0
4114,441203,SK-MEL-2,1.0
5426,4114,K-562,1.0
25136944,5360373,K-562,1.0
5746,40926,SF-539,1.0
25136944,3062316,SF-268,1.0
2723601,3062316,CCRF-CEM,1.0
104741,57469,SK-MEL-2,1.0
354624,54608520,A498,1.0
23615975,2907,786-0,1.0
400633,9703,A549,1.0
11683,5388992,TK-10,1.0
32874,3950,U251,1.0
457193,644241,U251,1.0
2567,3690,NCI-ADR-RES,1.0
6445540,387447,SN12C,1.0
5311,6445540,SK-MEL-2,1.0
5035,5426,MALME-3M,1.0
241902,400633,HT29,1.0
3385,5388992,ACHN,1.0
6194,2141,BT-549,1.0
3062316,23615975,HT29,1.0
32874,5360373,HCT116,1.0
6252,24197464,A498,1.0
5352062,5935,RPMI-8226,1.0
2733525,36314,HL-60(TB),1.0
2733525,57469,EKVX,1.0
148124,68740,OVCAR-5,1.0
36314,545,IGROV1,1.0
6252,16886,MALME-3M,1.0
6252,354624,HCT116,1.0
32874,5035,NCI-ADR-RES,1.0
41744,1805,CAKI-1,1.0
104842,60699,NCI-H460,1.0
667490,400633,ACHN,1.0
163659,667490,LOX IMVI,1.0
3062316,5329102,EKVX,1.0
41744,54600319,M14,1.0
5426,176871,HT29,1.0
16886,441203,K-562,1.0
2662,163659,HCT116,1.0
4842,545,LOX IMVI,1.0
5352062,41744,A498,1.0
6252,387447,HOP-62,1.0
41744,5935,OVCAR-8,1.0
5360373,24197464,NCI-H460,1.0
5388992,644241,M14,1.0
36314,57469,K-562,1.0
5329102,41744,786-0,1.0
248862,241902,SW-620,1.0
444795,3690,SK-OV-3,1.0
5453,60699,HCT116,1.0
3062316,32874,IGROV1,1.0
4842,24197464,HL-60(TB),1.0
241902,54611422,PC-3,1.0
1546,354624,SNB-75,1.0
241902,644241,OVCAR-5,1.0
1546,3062316,CCRF-CEM,1.0
54600319,6445540,SF-268,1.0
457193,248862,SNB-19,1.0
457193,387447,OVCAR-4,1.0
104842,441203,786-0,1.0
148121,5426,EKVX,1.0
208908,32874,NCI-ADR-RES,1.0
148124,77082,MALME-3M,1.0
457193,54611422,SF-295,1.0
32874,60198,HOP-62,1.0
148124,163659,SK-MEL-2,1.0
444795,36314,MCF7,1.0
5311,3657,HCT-15,1.0
400633,4211,K-562,1.0
5035,2708,SR,1.0
4211,2478,KM12,1.0
104741,54611422,MDA-MB-231,1.0
5291,441203,SF-539,1.0
5311,148121,OVCAR-8,1.0
60198,5360373,SR,1.0
9703,24197464,MDA-MB-468,1.0
5394,3657,T-47D,1.0
2733525,163659,SK-MEL-28,1.0
400633,4211,KM12,1.0
1546,644241,OVCAR3,1.0
3085106,5388992,MOLT-4,1.0
148124,208908,KM12,1.0
2733525,148124,OVCAR3,1.0
208908,241902,SF-539,1.0
9703,3690,UACC-257,1.0
5035,11525740,CCRF-CEM,1.0
3690,176871,NCI-H226,1.0
3367,441203,HL-60(TB),1.0
41744,387447,HL-60(TB),1.0
41744,77082,IGROV1,1.0
2567,104741,SN12C,1.0
4842,2478,MOLT-4,1.0
54608520,4211,NCI-H322M,1.0
356653,54611422,EKVX,1.0
148124,54611422,NCI-H322M,1.0
5035,176871,UACC62,1.0
457193,208908,HS 578T,1.0
5035,68740,SW-620,1.0
3062316,4211,MOLT-4,1.0
68740,2907,NCIH23,1.0
68740,2141,HCT116,1.0
5360373,5746,MDA-MB-468,1.0
241902,54611422,SF-268,1.0
54608520,5746,OVCAR-5,1.0
3367,104741,NCIH23,1.0
1805,6445540,SNB-19,1.0
5360373,4211,SK-OV-3,1.0
5453,4842,M14,1.0
6252,2567,CCRF-CEM,1.0
6194,5388992,IGROV1,1.0
2733525,5291,SK-OV-3,1.0
126941,248862,MALME-3M,1.0
104741,2578,MCF7,1.0
5388992,9703,U251,1.0
123631,5388992,A549,1.0
5388992,444795,NCI-H322M,1.0
104741,216239,SK-MEL-2,1.0
68740,77082,RPMI-8226,1.0
32874,2123,CAKI-1,1.0
1546,24197464,MOLT-4,1.0
32874,2478,U251,1.0
24197464,441203,K-562,1.0
16886,441203,RPMI-8226,1.0
71384,2141,HCT116,1.0
54608520,41744,786-0,1.0
68740,40926,OVCAR-8,1.0
41744,176871,LOX IMVI,1.0
5035,135401907,SK-OV-3,1.0
208908,5426,HL-60(TB),1.0
148124,176871,KM12,1.0
400633,3062316,K-562,1.0
11525740,216239,MOLT-4,1.0
2662,148124,SF-295,1.0
356653,148121,HT29,1.0
5388992,2733525,IGROV1,1.0
41744,5311,NCI-H460,1.0
216239,4211,NCI-H522,1.0
5453,148124,MOLT-4,1.0
644241,2478,HCT116,1.0
3062316,104741,NCI-H226,1.0
356653,54600319,NCI-H226,1.0
2733525,23615975,HCT-15,1.0
5035,6450551,MCF7,1.0
5799,4211,HCT-15,1.0
3062316,176871,CAKI-1,1.0
5035,2662,HCT-15,1.0
5035,2662,TK-10,1.0
5311,667490,SF-295,1.0
5360373,57469,HOP-92,1.0
1805,16886,SNB-19,1.0
444795,5746,HS 578T,1.0
54608520,57469,IGROV1,1.0
9927978,5360373,SK-MEL-2,1.0
457193,60699,OVCAR3,1.0
241902,135401907,RXF 393,1.0
5352062,41744,HOP-62,1.0
2187,4842,HCT116,1.0
241902,5746,OVCAR-5,1.0
54600319,4211,T-47D,1.0
3367,54611422,EKVX,1.0
3367,644241,HOP-62,1.0
2733525,36314,NCI-H460,1.0
2662,444795,M14,1.0
5035,42611257,BT-549,1.0
457193,77082,PC-3,1.0
216239,4211,SF-539,1.0
4211,9703,A549,1.0
54608520,2187,UO-31,1.0
54600319,216239,NCI-H226,1.0
444795,68740,COLO 205,1.0
5394,400633,HT29,1.0
2662,148124,K-562,1.0
5035,77082,OVCAR-5,1.0
